datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 08:20:45,1271,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.72,93.184.69.106,GET,2067,64271,66338,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-32,j.okafor,5,TCP_HIT
2024-03-14 08:20:51,1519,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.120,93.184.78.134,GET,2491,41326,43817,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-40,d.kim,9,TCP_HIT
2024-03-14 08:21:05,2392,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.193,93.184.188.99,GET,2230,84731,86961,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-33,l.novak,92,TCP_MISS
2024-03-14 08:22:20,2832,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.33,93.184.53.130,GET,2246,35278,37524,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-33,l.novak,41,TCP_MISS
2024-03-14 08:22:46,2554,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.155,93.184.109.15,GET,1607,10424,12031,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-35,m.chen,102,TCP_MISS
2024-03-14 08:23:35,1966,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.167,93.184.105.246,GET,369,70470,70839,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Not Found,404,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-07,d.kim,97,TCP_MISS
2024-03-14 08:24:02,1998,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.199,93.184.41.90,GET,2327,54499,56826,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-39,s.patel,4,TCP_HIT
2024-03-14 08:24:28,2223,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.24,93.184.229.188,GET,1498,80385,81883,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-24,m.chen,6,TCP_HIT
2024-03-14 08:24:40,1646,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.47,93.184.49.47,GET,2247,74253,76500,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-07,j.okafor,36,TCP_MISS
2024-03-14 08:25:51,1548,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.149,93.184.110.64,GET,1954,59889,61843,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-29,s.patel,48,TCP_MISS
2024-03-14 08:25:56,2119,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.120,93.184.87.129,GET,1820,75529,77349,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,13,TCP_HIT
2024-03-14 08:26:06,2611,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.12,93.184.69.143,GET,2370,46306,48676,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-12,s.patel,167,TCP_MISS
2024-03-14 08:26:50,2880,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.81,93.184.211.142,GET,2485,28958,31443,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-01,l.novak,3,TCP_HIT
2024-03-14 08:28:19,2851,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.52,93.184.207.125,GET,2116,9183,11299,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-12,a.rivera,5,TCP_HIT
2024-03-14 08:28:33,2706,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.107,93.184.110.61,GET,1778,0,1778,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-27,d.kim,12,TCP_MISS
2024-03-14 08:30:04,2624,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.25,93.184.226.10,GET,1417,88281,89698,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-25,a.rivera,43,TCP_MISS
2024-03-14 08:31:10,2745,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.146,93.184.49.26,GET,803,47190,47993,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-26,s.patel,184,TCP_MISS
2024-03-14 08:31:30,2534,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.135,93.184.114.108,GET,1074,88276,89350,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-15,m.chen,119,TCP_MISS
2024-03-14 08:32:15,2022,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.23,93.184.210.199,GET,2159,47418,49577,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-23,a.rivera,107,TCP_MISS
2024-03-14 08:32:42,2032,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.33,93.184.171.50,GET,1170,12972,14142,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-33,s.patel,72,TCP_MISS
2024-03-14 08:32:43,2543,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.144,93.184.216.16,GET,378,0,378,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-24,a.rivera,31,TCP_MISS
2024-03-14 08:32:51,2651,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.52,93.184.43.110,GET,671,61722,62393,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-12,j.okafor,3,TCP_HIT
2024-03-14 08:33:00,2583,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.184,93.184.151.6,GET,1075,7852,8927,https://docs.google.com/search,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-24,d.kim,48,TCP_MISS
2024-03-14 08:34:00,2721,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.122,93.184.9.128,GET,1190,50929,52119,https://github.com/api/v2/items,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-02,l.novak,5,TCP_HIT
2024-03-14 08:34:13,2508,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.109,93.184.144.165,GET,449,19409,19858,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-29,s.patel,24,TCP_MISS
2024-03-14 08:34:51,1283,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.84,93.184.184.91,GET,532,52308,52840,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-04,j.okafor,35,TCP_MISS
2024-03-14 08:35:16,2397,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.198,93.184.64.216,GET,1776,3515,5291,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-38,s.patel,156,TCP_MISS
2024-03-14 08:37:08,2324,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.125,93.184.226.89,GET,1878,85478,87356,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-05,d.kim,156,TCP_MISS
2024-03-14 08:37:27,2898,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.99,93.184.173.183,GET,2124,38551,40675,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-19,l.novak,142,TCP_MISS
2024-03-14 08:37:34,1546,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.147,93.184.114.119,GET,2358,61872,64230,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-27,m.chen,60,TCP_MISS
2024-03-14 08:38:04,2613,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.14,93.184.171.24,GET,2104,26732,28836,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-14,s.patel,4,TCP_HIT
2024-03-14 08:38:53,2057,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.58,93.184.81.49,GET,2413,41368,43781,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,301,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-18,m.chen,30,TCP_MISS
2024-03-14 08:39:23,1752,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.153,93.184.118.116,GET,1805,13328,15133,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-33,d.kim,80,TCP_MISS
2024-03-14 08:39:40,2559,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.160,93.184.50.76,GET,1466,34867,36333,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-40,j.okafor,37,TCP_MISS
2024-03-14 08:40:11,2240,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.41,93.184.95.225,GET,2009,41448,43457,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-01,l.novak,28,TCP_MISS
2024-03-14 08:42:03,2137,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.138,93.184.236.5,GET,956,83950,84906,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-18,a.rivera,38,TCP_MISS
2024-03-14 08:42:18,2810,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.11,93.184.150.15,GET,2453,44590,47043,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Origin Error,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-11,l.novak,18719,TCP_MISS
2024-03-14 08:42:57,1760,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.161,93.184.221.177,GET,672,10130,10802,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-01,m.chen,39,TCP_MISS
2024-03-14 08:43:22,1325,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.126,93.184.94.241,GET,1673,25026,26699,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-06,d.kim,6,TCP_HIT
2024-03-14 08:43:54,1473,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.74,93.184.150.182,GET,1048,50155,51203,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-34,j.okafor,14,TCP_HIT
2024-03-14 08:44:17,2048,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.49,93.184.250.205,GET,2008,29417,31425,https://slack.com/assets/app.js,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-09,d.kim,57,TCP_MISS
2024-03-14 08:46:12,1719,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.120,93.184.200.25,GET,603,50788,51391,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-40,a.rivera,28,TCP_MISS
2024-03-14 08:46:14,1862,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.63,93.184.89.11,GET,2068,54991,57059,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-23,l.novak,23,TCP_MISS
2024-03-14 08:46:37,2143,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.144,93.184.10.242,GET,2453,75266,77719,https://aws.amazon.com/,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-24,a.rivera,28,TCP_MISS
2024-03-14 08:47:40,2302,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.103,93.184.227.111,GET,1940,17035,18975,https://github.com/assets/app.js,,github.com,Professional Services,Information Technology,Business Use,Allowed,Origin Error,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-23,d.kim,11008,TCP_MISS
2024-03-14 08:48:15,1223,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.24,93.184.50.18,GET,1099,26887,27986,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-24,a.rivera,35,TCP_MISS
